FROM,TO,DAY,DAYS,TYPE,Title_gsheets,NOTES,COLOR_CATEGORY,Date,Title_wiki,Year,Game Wiki Link,Source Links,mc_title,mc_slug,mc_releaseDate,mc_criticScore,mc_rating,mc_platforms
2023-01-05 00:00:00,2023-01-12 00:00:00,Thursday,7,,Kerbal Space Program,,FFD0E0E3,,,,,,Kerbal Space Program,kerbal-space-program,2011-06-24,88.0,,"PC, PlayStation 4, Xbox One, Wii U"
2023-01-05 00:00:00,2023-01-12 00:00:00,Thursday,7,,Shadow Tactics: Aiko's Choice,,FFD0E0E3,5-12 January 2023,Shadow Tactics: Aiko's Choice,2023.0,https://ru.wikipedia.org/w/index.php?title=Shadow_Tactics:_Aiko%E2%80%99s_Choice&action=edit&redlink=1,https://www.gry-online.pl/newsroom/kerbal-space-program-i-shadow-tactics-aikos-choice-za-darmo-w-egs/z123c4e,Shadow Tactics: Blades of the Shogun - Aiko's Choice,shadow-tactics-blades-of-the-shogun-aikos-choice,2021-12-06,83.0,,"PC, PlayStation 5, Xbox Series X, Nintendo Switch 2"
2022-12-29 00:00:00,2023-01-05 00:00:00,Thursday,7,,Dishonored - Definitive Edition,,FFB6D7A8,29 December - 5 January 2023,Dishonored: Definitive Edition,2022.0,https://ru.wikipedia.org/wiki/Dishonored,https://www.igromania.ru/news/122050/V_EGS_besplatno_razdayut_Dishonored_i_Eximius_Seize_the_Frontline.html,Dishonored: Definitive Edition,dishonored-definitive-edition,2015-08-25,80.0,M,"PlayStation 4, Xbox One, PC"
2022-12-29 00:00:00,2023-01-05 00:00:00,Thursday,7,,Eximius: Seize the Frontline,,FFB6D7A8,,,,,,Eximius: Seize the Frontline,eximius-seize-the-frontline,2018-09-27,53.0,,PC
2022-12-28 00:00:00,2022-12-29 00:00:00,Wednesday,1,,Mortal Shell,,FFB6D7A8,28 December 2022,Mortal Shell,2022.0,https://ru.wikipedia.org/wiki/Mortal_Shell,https://www.igromania.ru/news/122012/Mortal_Shell_stala_ocherednoy_besplatnoy_igroy_v_EGS.html,Mortal Shell,mortal-shell,2020-08-18,76.0,M,"PC, PlayStation 4, Xbox One, PlayStation 5, Xbox Series X"
2022-12-28 00:00:00,2022-12-29 00:00:00,Wednesday,1,,Mortal Shell,,FFB6D7A8,13-20 March 2025,Mortal Shell,2025.0,https://ru.wikipedia.org/wiki/Mortal_Shell,https://www.igromania.ru/news/148704/v-epic-games-store-stali-besplatno-otdavat-ekshen-mortal-shell-v-duhe-dark-souls/,Mortal Shell,mortal-shell,2020-08-18,76.0,M,"PC, PlayStation 4, Xbox One, PlayStation 5, Xbox Series X"
2022-12-27 00:00:00,2022-12-28 00:00:00,Tuesday,1,,Severed Steel,,FFB6D7A8,27 December 2022,Severed Steel,2022.0,https://ru.wikipedia.org/w/index.php?title=Severed_Steel&action=edit&redlink=1,https://www.igromania.ru/news/121973/Shuter_Severed_Steel_besplatno_razdayut_v_Epic_Games_Store.html,Severed Steel,severed-steel,2021-09-17,73.0,,"PC, Xbox One, PlayStation 4, Nintendo Switch, Xbox Series X, PlayStation 5"
2022-12-26 00:00:00,2022-12-27 00:00:00,Monday,1,,F.I.S.T.: Forged In Shadow Torch,,FFB6D7A8,26 December 2022,F.I.S.T.: Forged In Shadow Torch,2022.0,https://ru.wikipedia.org/w/index.php?title=F.I.S.T.:_Forged_In_Shadow_Torch&action=edit&redlink=1,https://www.igromania.ru/news/121937/F.I.S.T._Forged_In_Shadow_Torch_stala_ocherednoy_besplatnoy_igroy_v_EGS.html,F.I.S.T.: Forged In Shadow Torch,fist-forged-in-shadow-torch,2021-09-07,80.0,E10+,"PlayStation 5, PlayStation 4, PC, Nintendo Switch, Xbox Series X"
2022-12-26 00:00:00,2022-12-27 00:00:00,Monday,1,,F.I.S.T.: Forged In Shadow Torch,,FFB6D7A8,2-9 November 2023,F.I.S.T.: Forged In Shadow Torch,2023.0,https://ru.wikipedia.org/w/index.php?title=F.I.S.T.:_Forged_In_Shadow_Torch&action=edit&redlink=1,https://ixbt.games/news/2023/11/02/v-epic-games-store-razdayut-igru-o-repke-s-problemami-s-nalogovoi-turnip-boy-commits-tax-evasion.html,F.I.S.T.: Forged In Shadow Torch,fist-forged-in-shadow-torch,2021-09-07,80.0,E10+,"PlayStation 5, PlayStation 4, PC, Nintendo Switch, Xbox Series X"
2022-12-26 00:00:00,2022-12-27 00:00:00,Monday,1,,F.I.S.T.: Forged In Shadow Torch,,FFB6D7A8,25 July - 1 August 2024,F.I.S.T.: Forged In Shadow Torch,2024.0,https://ru.wikipedia.org/w/index.php?title=F.I.S.T.:_Forged_In_Shadow_Torch&action=edit&redlink=1,https://kanobu.ru/news/v-egs-nachalas-razdacha-fist-forged-in-shadow-torch-488833/,F.I.S.T.: Forged In Shadow Torch,fist-forged-in-shadow-torch,2021-09-07,80.0,E10+,"PlayStation 5, PlayStation 4, PC, Nintendo Switch, Xbox Series X"
2022-12-25 00:00:00,2022-12-26 00:00:00,Sunday,1,,DEATH STRANDING,,FFB6D7A8,25 December 2022,Death Stranding,2022.0,https://ru.wikipedia.org/wiki/Death_Stranding,https://www.igromania.ru/news/121897/V_Epic_Games_Store_besplatno_otdayut_Death_Stranding.html,Death Stranding,death-stranding,2019-11-08,82.0,M,"PlayStation 4, PC"
2022-12-25 00:00:00,2022-12-26 00:00:00,Sunday,1,,DEATH STRANDING,,FFB6D7A8,18-25 May 2023,Death Stranding,2023.0,https://ru.wikipedia.org/wiki/Death_Stranding,https://www.igromania.ru/news/126480/V_Epic_Games_Store_besplatno_razdayut_Death_Stranding.html,Death Stranding,death-stranding,2019-11-08,82.0,M,"PlayStation 4, PC"
2022-12-25 00:00:00,2022-12-25 00:00:00,Sunday,0,other,DEATH STRANDING Director's Cut,"Fail for a few hours, the game is still on the accounts",FFFFF2CC,,,,,,Death Stranding: Director's Cut,death-stranding-directors-cut,2021-09-24,85.0,M,"PlayStation 5, PC, iOS (iPhone/iPad), Xbox Series X"
2022-12-24 00:00:00,2022-12-25 00:00:00,Saturday,1,dupe,Metro: Last Light Redux,,FFB6D7A8,24 December 2022,Metro: Last Light Redux,2022.0,https://ru.wikipedia.org/wiki/Metro_Redux,https://www.igromania.ru/news/121885/Metro_Last_Light_Redux_otdayut_v_Epic_Games_Store_no_ne_vsem.html,Metro: Last Light Redux,metro-last-light-redux,2014-08-25,76.0,M,"PC, Xbox One, PlayStation 4, Nintendo Switch"
2022-12-23 00:00:00,2022-12-24 00:00:00,Friday,1,,Encased: A Sci-Fi Post-Apocalyptic RPG,,FFB6D7A8,,,,,,Encased: a sci-fi post-apocalyptic RPG,encased-a-sci-fi-post-apocalyptic-rpg,2021-09-07,73.0,,PC
2022-12-22 00:00:00,2022-12-23 00:00:00,Thursday,1,,Fallout® Classic Collection,Fallout: A Post Nuclear Role Playing Game,FFB6D7A8,29 August - 5 September 2024,Fallout Classic Collection,2024.0,https://ru.wikipedia.org/wiki/Fallout_(%D0%B8%D0%B3%D1%80%D0%B0),https://www.igromania.ru/news/142068/v-epic-games-store-nachali-otdavat-nabor-fallout-i-simulyator-wild-card-football/,Marvel vs. Capcom Fighting Collection: Arcade Classics,marvel-vs-capcom-fighting-collection-arcade,2024-09-12,87.0,,"PlayStation 4, Nintendo Switch, PC, Xbox One"
2022-12-22 00:00:00,2022-12-23 00:00:00,Thursday,1,,Fallout 2: A Post Nuclear Role Playing Game,Fallout 2: A Post Nuclear Role Playing Game,FFB6D7A8,,,,,,DUST - A Post Apocalyptic Role Playing Game,dust-a-post-apocalyptic-role-playing-game,2022-05-01,,,PC
2022-12-22 00:00:00,2022-12-23 00:00:00,Thursday,1,,Fallout Tactics: Brotherhood of Steel,Fallout Tactics: Brotherhood of Steel,FFB6D7A8,29 August - 5 September 2024,Fallout Tactics: Brotherhood of Steel,2024.0,https://ru.wikipedia.org/wiki/Fallout_(%D0%B8%D0%B3%D1%80%D0%B0),https://www.igromania.ru/news/142068/v-epic-games-store-nachali-otdavat-nabor-fallout-i-simulyator-wild-card-football/,Fallout Tactics: Brotherhood of Steel,fallout-tactics-brotherhood-of-steel,2001-03-14,82.0,M,PC
2022-12-21 00:00:00,2022-12-22 00:00:00,Wednesday,1,,LEGO Builder's Journey,,FFB6D7A8,21 December 2022,Lego Builder's Journey,2022.0,https://ru.wikipedia.org/wiki/Lego_Builder%E2%80%99s_Journey,https://kanobu.ru/news/v-epic-games-store-nachalas-besplatnaya-razdacha-lego-builders-journey-461053/,LEGO Builder's Journey,lego-builders-journey,2021-06-22,79.0,,"PC, iOS (iPhone/iPad), Nintendo Switch, Xbox One, Xbox Series X, PlayStation 5, PlayStation 4"
2022-12-20 00:00:00,2022-12-21 00:00:00,Tuesday,1,dupe,Wolfenstein: The New Order,,FFB6D7A8,2-9 June 2022,Wolfenstein: The New Order,2022.0,https://ru.wikipedia.org/wiki/Wolfenstein:_The_New_Order,https://www.vg247.com/wolfenstein-the-new-order-epic-games-store-freebie,Wolfenstein: The New Order,wolfenstein-the-new-order,2014-05-20,79.0,M,"PlayStation 4, Xbox 360, PlayStation 3, PC, Xbox One"
2022-12-20 00:00:00,2022-12-21 00:00:00,Tuesday,1,dupe,Wolfenstein: The New Order,,FFB6D7A8,20 December 2022,Wolfenstein: The New Order,2022.0,https://ru.wikipedia.org/wiki/Wolfenstein:_The_New_Order,https://ixbt.games/news/2022/12/20/v-epic-games-store-nacalas-besplatnaya-razdaca-wolfenstein-the-new-order-no-polzovatelyam-iz-rossii-.html,Wolfenstein: The New Order,wolfenstein-the-new-order,2014-05-20,79.0,M,"PlayStation 4, Xbox 360, PlayStation 3, PC, Xbox One"
2022-12-19 00:00:00,2022-12-20 00:00:00,Monday,1,,Them's Fightin' Herds,,FFB6D7A8,19 December 2022,Them's Fightin' Herds,2022.0,https://ru.wikipedia.org/w/index.php?title=Them%E2%80%99s_Fightin%E2%80%99_Herds&action=edit&redlink=1,https://ixbt.games/news/2022/12/19/v-epic-games-store-nacalas-besplatnaya-razdaca-faitinga-s-poni-thems-fightin-herds-kotoraya-prodlits.html,Them's Fightin' Herds,thems-fightin-herds,2022-10-18,80.0,E10+,"Xbox Series X, PC, Nintendo Switch, Xbox One, PlayStation 5, PlayStation 4"
2022-12-19 00:00:00,2022-12-20 00:00:00,Monday,1,,Them's Fightin' Herds,,FFB6D7A8,6-13 March 2025,Them's Fightin' Herds,2025.0,https://ru.wikipedia.org/w/index.php?title=Them%E2%80%99s_Fightin%E2%80%99_Herds&action=edit&redlink=1,https://dtf.ru/games/3618563-v-epic-games-store-nachalas-razdacha-thems-fightin-herds-dvuhmernogo-faitinga-so-zvermi,Them's Fightin' Herds,thems-fightin-herds,2022-10-18,80.0,E10+,"Xbox Series X, PC, Nintendo Switch, Xbox One, PlayStation 5, PlayStation 4"
2022-12-18 00:00:00,2022-12-19 00:00:00,Sunday,1,,Sable,,FFB6D7A8,18 December 2022,Sable,2022.0,https://ru.wikipedia.org/wiki/Sable,https://dtf.ru/sale/1513412-v-epic-games-store-startovala-razdacha-sable-krasochnoy-advenchury-ob-issledovanii-pustynnoy-planety,Sable,sable,2021-09-23,76.0,,"PC, Xbox Series X, Xbox One, PlayStation 5, PlayStation 4"
2022-12-18 00:00:00,2022-12-19 00:00:00,Sunday,1,,Sable,,FFB6D7A8,26 June - 3 July 2025,Sable,2025.0,https://ru.wikipedia.org/wiki/Sable,https://kanobu.ru/news/egs-razdayot-priklyuchencheskuyu-igru-sable-502266/,Sable,sable,2021-09-23,76.0,,"PC, Xbox Series X, Xbox One, PlayStation 5, PlayStation 4"
2022-12-17 00:00:00,2022-12-18 00:00:00,Saturday,1,dupe,Costume Quest 2,,FFB6D7A8,22-29 October 2020,Costume Quest 2,2020.0,https://ru.wikipedia.org/w/index.php?title=Costume_Quest_2&action=edit&redlink=1,https://www.igromania.ru/news/99103/V_magazine_Epic_Games_besplatno_otdayut_Costume_Quest_2_i_Layers_of_Fear_2.html,Costume Quest 2,costume-quest-2,2014-10-07,68.0,E10+,"PC, PlayStation 3, Xbox 360, Wii U, PlayStation 4, Xbox One"
2022-12-17 00:00:00,2022-12-18 00:00:00,Saturday,1,dupe,Costume Quest 2,,FFB6D7A8,17 December 2022,Costume Quest 2,2022.0,https://ru.wikipedia.org/w/index.php?title=Costume_Quest_2&action=edit&redlink=1,https://gamerant.com/epic-games-store-free-mystery-december-2022-costume-quest-2/,Costume Quest 2,costume-quest-2,2014-10-07,68.0,E10+,"PC, PlayStation 3, Xbox 360, Wii U, PlayStation 4, Xbox One"
2022-12-16 00:00:00,2022-12-17 00:00:00,Friday,1,dupe,Horizon Chase Turbo,,FFB6D7A8,24 June - 1 July 2021,Horizon Chase Turbo,2021.0,https://ru.wikipedia.org/w/index.php?title=Horizon_Chase&action=edit&redlink=1,https://www.igromania.ru/news/106280/V_Epic_Games_Store_besplatno_otdayut_Sonic_Mania_i_Horizon_Chase_Turbo.html,Horizon Chase Turbo,horizon-chase-turbo,2018-11-28,82.0,E,"Nintendo Switch, PlayStation 4, PC, Xbox One, PlayStation Vita"
2022-12-16 00:00:00,2022-12-17 00:00:00,Friday,1,dupe,Horizon Chase Turbo,,FFB6D7A8,16 December 2022,Horizon Chase Turbo,2022.0,https://ru.wikipedia.org/w/index.php?title=Horizon_Chase_Turbo&action=edit&redlink=1,https://ixbt.games/news/2022/12/16/v-epic-games-store-nacalas-besplatnaya-razdaca-horizon-chase-turbo-kotoraya-prodlitsya-lis-sutki.html,Horizon Chase Turbo,horizon-chase-turbo,2018-11-28,82.0,E,"Nintendo Switch, PlayStation 4, PC, Xbox One, PlayStation Vita"
2022-12-15 00:00:00,2022-12-16 00:00:00,Thursday,1,,Bloons TD 6,,FFB6D7A8,15 December 2022,Bloons TD 6,2022.0,https://ru.wikipedia.org/w/index.php?title=Bloons_TD_6&action=edit&redlink=1,https://www.igromania.ru/news/121625/V_EGS_startovala_zimnyaya_rasprodazha_i_besplatnaya_razdacha_Bloons_TD_6.html,Bloons TD 6,bloons-td-6,2018-06-14,0.0,,"iOS (iPhone/iPad), PC, Xbox One, PlayStation 4"
2022-12-15 00:00:00,2022-12-16 00:00:00,Thursday,1,,Bloons TD 6,,FFB6D7A8,3-10 August 2023,Bloons TD 6,2023.0,https://ru.wikipedia.org/w/index.php?title=Bloons_TD_6&action=edit&redlink=1,https://dtf.ru/sale/2006555-v-epic-games-store-startovala-razdacha-roglayta-loop-hero-ot-rossiyskih-razrabotchikov,Bloons TD 6,bloons-td-6,2018-06-14,0.0,,"iOS (iPhone/iPad), PC, Xbox One, PlayStation 4"
2022-12-15 00:00:00,2022-12-16 00:00:00,Thursday,1,,Bloons TD 6,,FFB6D7A8,8-15 January 2026,Bloons TD 6,2026.0,https://ru.wikipedia.org/w/index.php?title=Bloons_TD_6&action=edit&redlink=1,https://vgtimes.ru/news/143856-halyava-raskryty-sleduyuschie-besplatnye-igry-v-egs.-nachalas-razdacha-bloons-td-6.html,Bloons TD 6,bloons-td-6,2018-06-14,0.0,,"iOS (iPhone/iPad), PC, Xbox One, PlayStation 4"
2022-12-08 00:00:00,2022-12-15 00:00:00,Thursday,7,,Saints Row IV: Re-Elected,,FFD0E0E3,8-15 December 2022,Saints Row IV: Re-Elected,2022.0,https://ru.wikipedia.org/wiki/Saints_Row_IV,https://www.igromania.ru/news/121402/V_Epic_Games_Store_besplatno_otdayut_Saints_Row_4_i_Wildcat_Gun_Machine.html?from=mpp,Saints Row IV: Re-Elected,saints-row-iv-re-elected,2020-03-27,71.0,M,"Nintendo Switch, Xbox One, PlayStation 4, PC"
2022-12-08 00:00:00,2022-12-15 00:00:00,Thursday,7,,Wildcat Gun Machine,,FFD0E0E3,,,,,,Wildcat Gun Machine,wildcat-gun-machine,2022-05-04,63.0,E10+,"Xbox One, PC, Nintendo Switch, PlayStation 4"
2022-12-01 00:00:00,2022-12-08 00:00:00,Thursday,7,,Fort Triumph,,FFD0E0E3,1-8 December 2022,Fort Triumph,2022.0,https://ru.wikipedia.org/w/index.php?title=Fort_Triumph&action=edit&redlink=1,https://www.igromania.ru/news/121171/V_Epic_Games_Store_budut_besplatno_otdavat_Saints_Row_4.html,Fort Triumph,fort-triumph,2020-04-16,74.0,,"PC, Xbox One, Nintendo Switch, PlayStation 4"
2022-12-01 00:00:00,2022-12-08 00:00:00,Thursday,7,,RPG in a Box,,FFD0E0E3,,,,,,RPG in a Box,rpg-in-a-box,2022-05-11,,,PC
2022-11-24 00:00:00,2022-12-01 00:00:00,Thursday,7,,STAR WARS: Squadrons,,FFD0E0E3,24 November - 1 December 2022,Star Wars: Squadrons,2022.0,https://ru.wikipedia.org/wiki/Star_Wars:_Squadrons,https://kanobu.ru/news/v-epic-games-store-nachalas-razdacha-star-wars-squadrons-459657/,Star Wars: Squadrons,star-wars-squadrons,2020-10-02,79.0,T,"PlayStation 4, PC, Xbox One, Xbox Series X"
2022-11-17 00:00:00,2022-11-24 00:00:00,Thursday,7,,Dark Deity,,FFD0E0E3,17-24 November 2022,Dark Deity,2022.0,https://ru.wikipedia.org/w/index.php?title=Dark_Deity&action=edit&redlink=1,https://games.mail.ru/pc/news/2022-11-17/nachalas-besplatnaya-razdacha-evil-dead-the-game-i-dark-deity/,Dark Deity,dark-deity,2021-06-15,80.0,,"PC, Nintendo Switch"
2022-11-17 00:00:00,2022-11-24 00:00:00,Thursday,7,,Evil Dead: The Game,,FFD0E0E3,,,,,,Evil Dead: The Game,evil-dead-the-game,2022-05-13,72.0,M,"PlayStation 5, PlayStation 4, Xbox Series X, PC, Xbox One, Nintendo Switch"
2022-11-17 00:00:00,2022-11-24 00:00:00,Thursday,7,pack,Rumbleverse - Epic Cheerleader Pack,,FFD0E0E3,,,,,,%,-2025,2025-07-15,,E,"PlayStation 4, PlayStation 5"
2022-11-10 00:00:00,2022-11-17 00:00:00,Thursday,7,,Alba - A Wildlife Adventure,,FFD0E0E3,10-17 November 2022,Alba: A Wildlife Adventure,2022.0,https://ru.wikipedia.org/w/index.php?title=Alba:_A_Wildlife_Adventure&action=edit&redlink=1,https://kanobu.ru/news/na-sleduyuschej-nedele-v-egs-razdadut-evil-dead-the-game-459072/,Alba: a Wildlife Adventure,alba-a-wildlife-adventure,2020-12-11,79.0,E,"PC, iOS (iPhone/iPad), Nintendo Switch, PlayStation 5, PlayStation 4, Xbox Series X, Xbox One"
2022-11-10 00:00:00,2022-11-17 00:00:00,Thursday,7,dupe,Shadow Tactics: Blades of the Shogun,,FFD0E0E3,28 December 2019,Shadow Tactics: Blades of the Shogun,2019.0,https://ru.wikipedia.org/wiki/Shadow_Tactics:_Blades_of_the_Shogun,https://dtf.ru/sale/89979-v-epic-games-store-nachalas-razdacha-shadow-tactics-blades-of-the-shogun,Shadow Tactics: Blades of the Shogun,shadow-tactics-blades-of-the-shogun,2016-12-06,85.0,M,"PC, PlayStation 4, Xbox One, PlayStation 5, Nintendo Switch 2"
2022-11-03 00:00:00,2022-11-10 00:00:00,Thursday,7,,Filament,,FFD0E0E3,3-10 November 2022,Filament,2022.0,https://ru.wikipedia.org/w/index.php?title=Filament&action=edit&redlink=1,https://www.igromania.ru/news/120495/Rising_Storm_2_Vietnam_i_Filament_mozhno_zabrat_v_Epic_Games_Store.html,Filament,filament,2020-04-23,82.0,,"PC, Nintendo Switch"
2022-11-03 00:00:00,2022-11-10 00:00:00,Thursday,7,dupe,Rising Storm 2: Vietnam,,FFD0E0E3,,,,,,Rising Storm 2: Vietnam,rising-storm-2-vietnam,2017-05-30,81.0,,PC
2022-10-27 00:00:00,2022-11-03 00:00:00,Thursday,7,,Saturnalia,,FFD0E0E3,,,,,,Saturnalia,saturnalia,2022-10-27,80.0,,"PC, PlayStation 5, PlayStation 4, Xbox Series X, Xbox One, Nintendo Switch"
2022-10-27 00:00:00,2022-11-03 00:00:00,Thursday,7,,"Warhammer 40,000: Mechanicus",,FFD0E0E3,27 October - 3 November 2022,"Warhammer 40,000: Mechanicus",2022.0,"https://ru.wikipedia.org/wiki/Warhammer_40,000:_Mechanicus",https://www.igromania.ru/news/120320/V_EGS_besplatno_otdayut_Saturnalia_i_Warhammer_40_000_Mechanicus.html,"Warhammer 40,000: Mechanicus",warhammer-40000-mechanicus,2018-11-15,78.0,,"PC, PlayStation 4, Xbox One, Nintendo Switch"
2022-10-20 00:00:00,2022-10-27 00:00:00,Thursday,7,,Evoland Legendary Edition,,FFD0E0E3,,,,,,Evoland: Legendary Edition,evoland-legendary-edition,2019-02-07,66.0,E10+,"Nintendo Switch, PlayStation 4, Xbox One, PC"
2022-10-20 00:00:00,2022-10-27 00:00:00,Thursday,7,,Fallout 3: Game of the Year Edition,,FFD0E0E3,20-27 October 2022,Fallout 3: Game of the Year Edition,2022.0,https://ru.wikipedia.org/wiki/Fallout_3,https://dtf.ru/sale/1393388-v-epic-games-store-startovala-razdacha-polnogo-izdaniya-fallout-3-ego-mozhno-zabrat-do-27-oktyabrya,Fallout 3: Game of the Year Edition,fallout-3-game-of-the-year-edition,2009-10-13,,M,"Xbox 360, PlayStation 3, PC"
2022-10-20 00:00:00,2022-10-27 00:00:00,Thursday,7,,Fallout 3: Game of the Year Edition,,FFD0E0E3,23 December 2023,Fallout 3: Game of the Year Edition,2023.0,https://ru.wikipedia.org/wiki/Fallout_3,https://kanobu.ru/news/v-epic-games-store-nachalas-razdacha-fallout-3-479975/,Fallout 3: Game of the Year Edition,fallout-3-game-of-the-year-edition,2009-10-13,,M,"Xbox 360, PlayStation 3, PC"
2022-10-13 00:00:00,2022-10-20 00:00:00,Thursday,7,,Darkwood,,FFD0E0E3,,,,,,Darkwood,darkwood,2019-05-14,80.0,M,"PlayStation 4, PC, Nintendo Switch, Xbox One, PlayStation 5"
2022-10-13 00:00:00,2022-10-20 00:00:00,Thursday,7,,ToeJam & Earl: Back in the Groove!,,FFD0E0E3,13-20 October 2022,ToeJam & Earl: Back in the Groove,2022.0,https://ru.wikipedia.org/w/index.php?title=ToeJam_%26_Earl:_Back_in_the_Groove&action=edit&redlink=1,https://dtf.ru/sale/1393132-na-sleduyushchey-nedele-v-epic-games-store-razdadut-fallout-3-game-of-the-year-edition,ToeJam & Earl: Back in the Groove!,toejam-and-earl-back-in-the-groove,2019-02-15,75.0,E10+,"Nintendo Switch, PC, PlayStation 4, Xbox One"
2022-10-06 00:00:00,2022-10-13 00:00:00,Thursday,7,,Rising Hell,,FFD0E0E3,6-13 October 2022,Rising Hell,2022.0,https://ru.wikipedia.org/w/index.php?title=Rising_Hell&action=edit&redlink=1,https://www.igromania.ru/news/119798/V_Epic_Games_Store_besplatno_otdayut_Rising_Hell_i_Slain_Back_From_Hell.html,Rising Hell,rising-hell,2021-05-18,0.0,T,"PlayStation 4, PC, Xbox One, Nintendo Switch"
2022-10-06 00:00:00,2022-10-13 00:00:00,Thursday,7,,Slain: Back From Hell,,FFD0E0E3,,,,,,Slain: Back from Hell,slain-back-from-hell,2016-09-20,68.0,M,"PlayStation 4, PC, Xbox One, PlayStation Vita, Nintendo Switch"
2022-09-29 00:00:00,2022-10-06 00:00:00,Thursday,7,,Runbow,,FFD0E0E3,29 September - 6 October 2022,Runbow,2022.0,https://ru.wikipedia.org/w/index.php?title=Runbow&action=edit&redlink=1,https://stopgame.ru/newsdata/55185/v_egs_razdayut_sorevnovatelnyy_platformer_i_simulyator_gonok_na_dronah,Runbow,runbow,2015-08-27,82.0,E,"Wii U, 3DS, PC, Xbox One, PlayStation 4, Nintendo Switch"
2022-09-29 00:00:00,2022-10-06 00:00:00,Thursday,7,,The Drone Racing League Simulator,,FFD0E0E3,,,,,,The Drone Racing League Simulator,the-drone-racing-league-simulator,2020-09-23,0.0,,"Xbox One, PlayStation 4, PC"
2022-09-22 00:00:00,2022-09-29 00:00:00,Thursday,7,dupe,ARK: Survival Evolved,,FFD0E0E3,11-18 June 2020,Ark: Survival Evolved,2020.0,https://ru.wikipedia.org/wiki/Ark:_Survival_Evolved,https://dtf.ru/sale/146684-v-epic-games-store-nachalas-razdacha-ark-survival-evolved,ARK: Survival Evolved,ark-survival-evolved,2017-08-27,70.0,T,"PC, Xbox One, PlayStation 4, iOS (iPhone/iPad), Nintendo Switch"
2022-09-22 00:00:00,2022-09-29 00:00:00,Thursday,7,dupe,ARK: Survival Evolved,,FFD0E0E3,22-29 September 2022,Ark: Survival Evolved,2022.0,https://ru.wikipedia.org/wiki/Ark:_Survival_Evolved,https://www.igromania.ru/news/119453/V_EGS_besplatno_razdayut_Gloomhaven_i_ARK_Survival_Evolved.html,ARK: Survival Evolved,ark-survival-evolved,2017-08-27,70.0,T,"PC, Xbox One, PlayStation 4, iOS (iPhone/iPad), Nintendo Switch"
2022-09-22 00:00:00,2022-09-29 00:00:00,Thursday,7,,Gloomhaven,,FFD0E0E3,,,,,,Gloomhaven,gloomhaven,2019-07-17,82.0,,"PC, PlayStation 5, Xbox Series X, Nintendo Switch, Xbox One, PlayStation 4"
2022-09-15 00:00:00,2022-09-22 00:00:00,Thursday,7,,Spirit of the North,,FFD0E0E3,15-22 September 2022,Spirit of the North,2022.0,https://ru.wikipedia.org/wiki/Spirit_of_the_North,https://dtf.ru/sale/1355484-v-epic-games-store-nachalas-razdacha-ekshena-o-lise-spirit-of-the-north-i-advenchury-o-polete-cherez-vselennuyu-the-captain,Spirit of the North,spirit-of-the-north,2020-05-07,59.0,E,"Nintendo Switch, PlayStation 4, PC"
2022-09-15 00:00:00,2022-09-22 00:00:00,Thursday,7,,The Captain,,FFD0E0E3,,,,,,The Captain,the-captain,2021-12-03,,,"PC, Nintendo Switch"
2022-09-08 00:00:00,2022-09-15 00:00:00,Thursday,7,,Hundred Days: Winemaking Simulator,,FFD0E0E3,,,,,,Hundred Days - Winemaking Simulator,hundred-days-winemaking-simulator,2021-05-13,74.0,,"PC, Nintendo Switch, iOS (iPhone/iPad), PlayStation 4, PlayStation 5, Xbox Series X"
